obs,conductivity_millisiemens,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,density,density_qc_executed,density_qc_results,deployment,dpc_ctd_seawater_conductivity,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,practical_salinity,practical_salinity_qc_executed,practical_salinity_qc_results,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,raw_time_microseconds,raw_time_seconds,temp,temp_qc_executed,temp_qc_results,time
"('1326',)",31.2542991638,1,0,1037.56850616,29,29,2,3.12542991638,29,13,3746541029.08,3746541029.16,3660134672.79,44.52757,-125.38075,0.0,34.6110685033,29,29,internal_timestamp,2143.09008789,29,29,794516,1451145872,1.84720003605,29,29,3660134672.79
"('1327',)",31.2553005219,1,0,1037.58327443,29,29,2,3.12553005219,29,13,3746541029.08,3746541029.16,3660134683.8,44.52757,-125.38075,0.0,34.6119669412,29,29,internal_timestamp,2146.17993164,29,29,802010,1451145883,1.84609997272,29,29,3660134683.8
"('1328',)",31.2558994293,1,0,1037.59671024,29,29,2,3.12558994293,29,13,3746541029.08,3746541029.16,3660134694.8,44.52757,-125.38075,0.0,34.6115330247,29,29,internal_timestamp,2149.22998047,29,29,799931,1451145894,1.84580004215,29,29,3660134694.8
"('1329',)",31.2565002441,1,0,1037.61082849,29,29,2,3.12565002441,29,13,3746541029.08,3746541029.16,3660134705.8,44.52757,-125.38075,0.0,34.6118507542,29,29,internal_timestamp,2152.2800293,29,29,797739,1451145905,1.84479999542,29,29,3660134705.8
"('1330',)",31.2565002441,1,0,1037.62480994,29,29,2,3.12565002441,29,13,3746541029.08,3746541029.16,3660134716.8,44.52757,-125.38075,0.0,34.6119677965,29,29,internal_timestamp,2155.32006836,29,29,796257,1451145916,1.84329998493,29,29,3660134716.8
"('1331',)",31.2574996948,1,0,1037.63856419,29,29,2,3.12574996948,29,13,3746541029.08,3746541029.16,3660134727.8,44.52757,-125.38075,0.0,34.6121552636,29,29,internal_timestamp,2158.33007812,29,29,802884,1451145927,1.84290003777,29,29,3660134727.8
"('1332',)",31.2581996918,1,0,1037.65273566,29,29,2,3.12581996918,29,13,3746541029.08,3746541029.16,3660134738.8,44.52757,-125.38075,0.0,34.6126011124,29,29,internal_timestamp,2161.37011719,29,29,799047,1451145938,1.84189999104,29,29,3660134738.8
"('1333',)",31.2572994232,1,0,1037.66701102,29,29,2,3.12572994232,29,13,3746541029.08,3746541029.16,3660134749.81,44.52757,-125.38075,0.0,34.6128929025,29,29,internal_timestamp,2164.40991211,29,29,805967,1451145949,1.83920001984,29,29,3660134749.81
"('1334',)",31.2567005157,1,0,1037.68163481,29,29,2,3.12567005157,29,13,3746541029.08,3746541029.16,3660134760.8,44.52757,-125.38075,0.0,34.6136682997,29,29,internal_timestamp,2167.43994141,29,29,803582,1451145960,1.83640003204,29,29,3660134760.8
"('1335',)",31.2555999756,1,0,1037.69610597,29,29,2,3.12555999756,29,13,3746541029.08,3746541029.16,3660134771.8,44.52757,-125.38075,0.0,34.6141415684,29,29,internal_timestamp,2170.47998047,29,29,803103,1451145971,1.83329999447,29,29,3660134771.8
"('1336',)",31.2558994293,1,0,1037.70994404,29,29,2,3.12558994293,29,13,3746541029.08,3746541029.16,3660134782.81,44.52757,-125.38075,0.0,34.6142065338,29,29,internal_timestamp,2173.51000977,29,29,807944,1451145982,1.83220005035,29,29,3660134782.81
"('1337',)",31.2560005188,1,0,1037.72407635,29,29,2,3.12560005188,29,13,3746541029.08,3746541029.16,3660134793.8,44.52757,-125.38075,0.0,34.6145622076,29,29,internal_timestamp,2176.54003906,29,29,804789,1451145993,1.83060002327,29,29,3660134793.8
"('1338',)",31.2574996948,1,0,1037.73747616,29,29,2,3.12574996948,29,13,3746541029.08,3746541029.16,3660134804.81,44.52757,-125.38075,0.0,34.6144004295,29,29,internal_timestamp,2179.56005859,29,29,805183,1451146004,1.83109998703,29,29,3660134804.81
"('1339',)",31.2583007812,1,0,1037.751686,29,29,2,3.12583007813,29,13,3746541029.08,3746541029.16,3660134815.8,44.52757,-125.38075,0.0,34.6148612243,29,29,internal_timestamp,2182.61010742,29,29,804774,1451146015,1.83019995689,29,29,3660134815.8
"('1340',)",31.2581005096,1,0,1037.76603712,29,29,2,3.12581005096,29,13,3746541029.08,3746541029.17,3660134826.81,44.52757,-125.38075,0.0,34.6152595512,29,29,internal_timestamp,2185.66992188,29,29,813400,1451146026,1.82819998264,29,29,3660134826.81
"('1341',)",31.2584991455,1,0,1037.77995375,29,29,2,3.12584991455,29,13,3746541029.08,3746541029.17,3660134837.81,44.52757,-125.38075,0.0,34.6153316074,29,29,internal_timestamp,2188.7199707,29,29,811547,1451146037,1.82720005512,29,29,3660134837.81
"('1342',)",31.2586994171,1,0,1037.79399987,29,29,2,3.12586994171,29,13,3746541029.08,3746541029.17,3660134848.81,44.52757,-125.38075,0.0,34.6157138991,29,29,internal_timestamp,2191.72998047,29,29,809076,1451146048,1.82570004463,29,29,3660134848.81
"('1343',)",31.2584991455,1,0,1037.80807365,29,29,2,3.12584991455,29,13,3746541029.08,3746541029.17,3660134859.81,44.52757,-125.38075,0.0,34.6159089222,29,29,internal_timestamp,2194.77001953,29,29,807653,1451146059,1.82389998436,29,29,3660134859.81
"('1344',)",31.2590999603,1,0,1037.82208721,29,29,2,3.12590999603,29,13,3746541029.08,3746541029.17,3660134870.82,44.52757,-125.38075,0.0,34.6161243445,29,29,internal_timestamp,2197.82006836,29,29,815469,1451146070,1.82299995422,29,29,3660134870.82
"('1345',)",31.2602996826,1,0,1037.83599817,29,29,2,3.12602996826,29,13,3746541029.08,3746541029.17,3660134881.81,44.52757,-125.38075,0.0,34.6163296288,29,29,internal_timestamp,2200.87011719,29,29,812536,1451146081,1.82280004025,29,29,3660134881.81
"('1346',)",31.2602996826,1,0,1037.84998618,29,29,2,3.12602996826,29,13,3746541029.08,3746541029.17,3660134892.81,44.52757,-125.38075,0.0,34.6165684269,29,29,internal_timestamp,2203.88989258,29,29,809947,1451146092,1.82120001316,29,29,3660134892.81
"('1347',)",31.260799408,1,0,1037.86398275,29,29,2,3.1260799408,29,13,3746541029.08,3746541029.17,3660134903.82,44.52757,-125.38075,0.0,34.6166503897,29,29,internal_timestamp,2206.95996094,29,29,817116,1451146103,1.82029998302,29,29,3660134903.82
"('1348',)",31.2618999481,1,0,1037.87807321,29,29,2,3.12618999481,29,13,3746541029.08,3746541029.17,3660134914.81,44.52757,-125.38075,0.0,34.6169385659,29,29,internal_timestamp,2210.0300293,29,29,814888,1451146114,1.81990003586,29,29,3660134914.81
"('1349',)",31.2621002197,1,0,1037.89219838,29,29,2,3.12621002197,29,13,3746541029.08,3746541029.17,3660134925.81,44.52757,-125.38075,0.0,34.6173132506,29,29,internal_timestamp,2213.06005859,29,29,813287,1451146125,1.81840002537,29,29,3660134925.81
"('1350',)",31.2616996765,1,0,1037.90611634,29,29,2,3.12616996765,29,13,3746541029.08,3746541029.17,3660134936.83,44.52757,-125.38075,0.0,34.6172586056,29,29,internal_timestamp,2216.11010742,29,29,834386,1451146136,1.8165999651,29,29,3660134936.83
"('1351',)",31.2625999451,1,0,1037.92027641,29,29,2,3.12625999451,29,13,3746541029.08,3746541029.17,3660134947.82,44.52757,-125.38075,0.0,34.6177434996,29,29,internal_timestamp,2219.14990234,29,29,819335,1451146147,1.81579995155,29,29,3660134947.82
"('1352',)",31.2637004852,1,0,1037.93394891,29,29,2,3.12637004852,29,13,3746541029.08,3746541029.17,3660134958.82,44.52757,-125.38075,0.0,34.6177266337,29,29,internal_timestamp,2222.18994141,29,29,823590,1451146158,1.81570005417,29,29,3660134958.82
"('1353',)",31.2649002075,1,0,1037.94775804,29,29,2,3.12649002075,29,13,3746541029.08,3746541029.17,3660134969.82,44.52757,-125.38075,0.0,34.6178276445,29,29,internal_timestamp,2225.23999023,29,29,815831,1451146169,1.81560003757,29,29,3660134969.82
"('1354',)",31.265499115,1,0,1037.96143106,29,29,2,3.1265499115,29,13,3746541029.08,3746541029.17,3660134980.83,44.52757,-125.38075,0.0,34.6177278311,29,29,internal_timestamp,2228.2800293,29,29,828968,1451146180,1.81500005722,29,29,3660134980.83
"('1355',)",31.2661991119,1,0,1037.97516026,29,29,2,3.12661991119,29,13,3746541029.08,3746541029.17,3660134991.82,44.52757,-125.38075,0.0,34.6177579832,29,29,internal_timestamp,2231.31005859,29,29,821042,1451146191,1.81439995766,29,29,3660134991.82
"('1356',)",31.266500473,1,0,1037.98951823,29,29,2,3.1266500473,29,13,3746541029.08,3746541029.17,3660135002.82,44.52757,-125.38075,0.0,34.6183614548,29,29,internal_timestamp,2234.35009766,29,29,817246,1451146202,1.81280004978,29,29,3660135002.82
"('1357',)",31.2667007446,1,0,1038.00383331,29,29,2,3.12667007446,29,13,3746541029.08,3746541029.17,3660135013.82,44.52757,-125.38075,0.0,34.6189526895,29,29,internal_timestamp,2237.37988281,29,29,822748,1451146213,1.8111000061,29,29,3660135013.82
"('1358',)",31.2677993774,1,0,1038.01740322,29,29,2,3.12677993774,29,13,3746541029.08,3746541029.17,3660135024.82,44.52757,-125.38075,0.0,34.6188285603,29,29,internal_timestamp,2240.41992188,29,29,820481,1451146224,1.8111000061,29,29,3660135024.82
"('1359',)",31.267999649,1,0,1038.03136983,29,29,2,3.1267999649,29,13,3746541029.08,3746541029.17,3660135035.83,44.52757,-125.38075,0.0,34.6189875225,29,29,internal_timestamp,2243.45996094,29,29,833117,1451146235,1.8098000288,29,29,3660135035.83
"('1360',)",31.2681007385,1,0,1038.04594812,29,29,2,3.12681007385,29,13,3746541029.08,3746541029.17,3660135046.82,44.52757,-125.38075,0.0,34.6196517518,29,29,internal_timestamp,2246.5300293,29,29,824376,1451146246,1.80789995193,29,29,3660135046.82
"('1361',)",31.2681999207,1,0,1038.0600821,29,29,2,3.12681999207,29,13,3746541029.08,3746541029.17,3660135057.84,44.52757,-125.38075,0.0,34.6201290569,29,29,internal_timestamp,2249.54003906,29,29,836502,1451146257,1.80620002747,29,29,3660135057.84
"('1362',)",31.2684993744,1,0,1038.07390733,29,29,2,3.12684993744,29,13,3746541029.08,3746541029.17,3660135068.83,44.52757,-125.38075,0.0,34.6202022678,29,29,internal_timestamp,2252.57006836,29,29,827430,1451146268,1.80509996414,29,29,3660135068.83
"('1363',)",31.268699646,1,0,1038.08802577,29,29,2,3.1268699646,29,13,3746541029.08,3746541029.17,3660135079.84,44.52757,-125.38075,0.0,34.6205812687,29,29,internal_timestamp,2255.60009766,29,29,844043,1451146279,1.80359995365,29,29,3660135079.84
"('1364',)",31.2681999207,1,0,1038.10238364,29,29,2,3.12681999207,29,13,3746541029.08,3746541029.17,3660135090.84,44.52757,-125.38075,0.0,34.6210552301,29,29,internal_timestamp,2258.63989258,29,29,836805,1451146290,1.80120003223,29,29,3660135090.84
"('1365',)",31.2691001892,1,0,1038.11628634,29,29,2,3.12691001892,29,13,3746541029.08,3746541029.17,3660135101.83,44.52757,-125.38075,0.0,34.6212187431,29,29,internal_timestamp,2261.68994141,29,29,829993,1451146301,1.80069994926,29,29,3660135101.83
"('1366',)",31.2696990967,1,0,1038.13006563,29,29,2,3.12696990967,29,13,3746541029.08,3746541029.17,3660135112.83,44.52757,-125.38075,0.0,34.6213462352,29,29,internal_timestamp,2264.70996094,29,29,834420,1451146312,1.79990005493,29,29,3660135112.83
"('1367',)",31.2696990967,1,0,1038.1440448,29,29,2,3.12696990967,29,13,3746541029.08,3746541029.17,3660135123.84,44.52757,-125.38075,0.0,34.621591346,29,29,internal_timestamp,2267.72998047,29,29,840629,1451146323,1.79830002785,29,29,3660135123.84
"('1368',)",31.2702999115,1,0,1038.1579788,29,29,2,3.12702999115,29,13,3746541029.08,3746541029.17,3660135134.84,44.52757,-125.38075,0.0,34.6219407439,29,29,internal_timestamp,2270.73999023,29,29,838125,1451146334,1.79729998112,29,29,3660135134.84
"('1369',)",31.2705001831,1,0,1038.17203814,29,29,2,3.12705001831,29,13,3746541029.08,3746541029.17,3660135145.83,44.52757,-125.38075,0.0,34.622209746,29,29,internal_timestamp,2273.7800293,29,29,830795,1451146345,1.79589998722,29,29,3660135145.83
"('1370',)",31.2709007263,1,0,1038.18595714,29,29,2,3.12709007263,29,13,3746541029.08,3746541029.17,3660135156.85,44.52757,-125.38075,0.0,34.6224099417,29,29,internal_timestamp,2276.81005859,29,29,846034,1451146356,1.79480004311,29,29,3660135156.85
"('1371',)",31.2710990906,1,0,1038.19974602,29,29,2,3.12710990906,29,13,3746541029.08,3746541029.17,3660135167.84,44.52757,-125.38075,0.0,34.622234997,29,29,internal_timestamp,2279.87988281,29,29,843111,1451146367,1.79379999638,29,29,3660135167.84
"('1372',)",31.2714996338,1,0,1038.21371899,29,29,2,3.12714996338,29,13,3746541029.08,3746541029.17,3660135178.84,44.52757,-125.38075,0.0,34.6225476422,29,29,internal_timestamp,2282.89990234,29,29,839649,1451146378,1.79260003567,29,29,3660135178.84
"('1373',)",31.2723007202,1,0,1038.22768902,29,29,2,3.12723007202,29,13,3746541029.08,3746541029.17,3660135189.88,44.52757,-125.38075,0.0,34.6229267425,29,29,internal_timestamp,2285.91992188,29,29,876132,1451146389,1.79180002213,29,29,3660135189.88
"('1374',)",31.273399353,1,0,1038.24102788,29,29,2,3.1273399353,29,13,3746541029.08,3746541029.17,3660135200.84,44.52757,-125.38075,0.0,34.6227153118,29,29,internal_timestamp,2288.92993164,29,29,843115,1451146400,1.79190003872,29,29,3660135200.84
"('1375',)",31.2735996246,1,0,1038.2553494,29,29,2,3.12735996246,29,13,3746541029.08,3746541029.17,3660135211.84,44.52757,-125.38075,0.0,34.6234285937,29,29,internal_timestamp,2291.93994141,29,29,835213,1451146411,1.79009997845,29,29,3660135211.84
"('1376',)",31.273399353,1,0,1038.26889328,29,29,2,3.1273399353,29,13,3746541029.08,3746541029.17,3660135222.84,44.52757,-125.38075,0.0,34.6232204081,29,29,internal_timestamp,2294.94995117,29,29,843617,1451146422,1.78869998455,29,29,3660135222.84
"('1377',)",31.2733001709,1,0,1038.28349403,29,29,2,3.12733001709,29,13,3746541029.08,3746541029.17,3660135233.84,44.52757,-125.38075,0.0,34.6240900507,29,29,internal_timestamp,2297.97998047,29,29,836270,1451146433,1.78639996052,29,29,3660135233.84
"('1378',)",31.2737007141,1,0,1038.29738182,29,29,2,3.12737007141,29,13,3746541029.08,3746541029.17,3660135244.85,44.52757,-125.38075,0.0,34.6244142277,29,29,internal_timestamp,2300.97998047,29,29,849298,1451146444,1.78519999981,29,29,3660135244.85
"('1379',)",31.2728996277,1,0,1038.31166265,29,29,2,3.12728996277,29,13,3746541029.08,3746541029.18,3660135255.85,44.52757,-125.38075,0.0,34.6246134785,29,29,internal_timestamp,2304.05004883,29,29,846664,1451146455,1.78269994259,29,29,3660135255.85
"('1380',)",31.2728996277,1,0,1038.32585537,29,29,2,3.12728996277,29,13,3746541029.08,3746541029.18,3660135266.84,44.52757,-125.38075,0.0,34.6249548149,29,29,internal_timestamp,2307.10009766,29,29,838464,1451146466,1.78100001812,29,29,3660135266.84
"('1381',)",31.2721996307,1,0,1038.34044228,29,29,2,3.12721996307,29,13,3746541029.08,3746541029.18,3660135277.85,44.52757,-125.38075,0.0,34.6256099032,29,29,internal_timestamp,2310.14990234,29,29,852240,1451146477,1.77820003033,29,29,3660135277.85
"('1382',)",31.2730998993,1,0,1038.35444747,29,29,2,3.12730998993,29,13,3746541029.08,3746541029.18,3660135288.85,44.52757,-125.38075,0.0,34.6260022891,29,29,internal_timestamp,2313.17993164,29,29,850756,1451146488,1.77750003338,29,29,3660135288.85
"('1383',)",31.2737007141,1,0,1038.36806506,29,29,2,3.12737007141,29,13,3746541029.08,3746541029.18,3660135299.85,44.52757,-125.38075,0.0,34.6259187201,29,29,internal_timestamp,2316.20996094,29,29,848706,1451146499,1.77690005302,29,29,3660135299.85
"('1384',)",31.2738990784,1,0,1038.38231984,29,29,2,3.12738990784,29,13,3746541029.08,3746541029.18,3660135310.84,44.52757,-125.38075,0.0,34.6261657504,29,29,internal_timestamp,2319.30004883,29,29,840895,1451146510,1.77550005913,29,29,3660135310.84
"('1385',)",31.2749004364,1,0,1038.39597478,29,29,2,3.12749004364,29,13,3746541029.08,3746541029.18,3660135321.86,44.52757,-125.38075,0.0,34.6261441857,29,29,internal_timestamp,2322.34008789,29,29,864260,1451146521,1.77530002594,29,29,3660135321.86
"('1386',)",31.2758998871,1,0,1038.40997613,29,29,2,3.12758998871,29,13,3746541029.08,3746541029.18,3660135332.85,44.52757,-125.38075,0.0,34.6265531775,29,29,internal_timestamp,2325.37011719,29,29,848002,1451146532,1.77470004559,29,29,3660135332.85
"('1387',)",31.2763004303,1,0,1038.42382819,29,29,2,3.12763004303,29,13,3746541029.08,3746541029.18,3660135343.85,44.52757,-125.38075,0.0,34.6266470649,29,29,internal_timestamp,2328.40991211,29,29,849754,1451146543,1.77369999886,29,29,3660135343.85
"('1388',)",31.2759990692,1,0,1038.43793617,29,29,2,3.12759990692,29,13,3746541029.08,3746541029.18,3660135354.86,44.52757,-125.38075,0.0,34.6269498042,29,29,internal_timestamp,2331.43994141,29,29,858500,1451146554,1.7717000246,29,29,3660135354.86
"('1389',)",31.2765007019,1,0,1038.45178845,29,29,2,3.12765007019,29,13,3746541029.08,3746541029.18,3660135365.85,44.52757,-125.38075,0.0,34.6270618875,29,29,internal_timestamp,2334.47998047,29,29,850073,1451146565,1.77079999447,29,29,3660135365.85
"('1390',)",31.2777004242,1,0,1038.46568879,29,29,2,3.12777004242,29,13,3746541029.08,3746541029.18,3660135376.85,44.52757,-125.38075,0.0,34.6273983447,29,29,internal_timestamp,2337.51000977,29,29,850739,1451146576,1.77049994469,29,29,3660135376.85
"('1391',)",31.278799057,1,0,1038.47904421,29,29,2,3.1278799057,29,13,3746541029.08,3746541029.18,3660135387.85,44.52757,-125.38075,0.0,34.6270708172,29,29,internal_timestamp,2340.55004883,29,29,852104,1451146587,1.77069997787,29,29,3660135387.85
"('1392',)",31.2796001434,1,0,1038.49325021,29,29,2,3.12796001434,29,13,3746541029.08,3746541029.18,3660135398.86,44.52757,-125.38075,0.0,34.627426957,29,29,internal_timestamp,2343.62988281,29,29,856336,1451146598,1.76989996433,29,29,3660135398.86
"('1393',)",31.2789001465,1,0,1038.50798707,29,29,2,3.12789001465,29,13,3746541029.08,3746541029.18,3660135409.85,44.52757,-125.38075,0.0,34.6283042931,29,29,internal_timestamp,2346.66992188,29,29,853358,1451146609,1.76689994335,29,29,3660135409.85
"('1394',)",31.2800006866,1,0,1038.52144021,29,29,2,3.12800006866,29,13,3746541029.08,3746541029.18,3660135420.85,44.52757,-125.38075,0.0,34.628087036,29,29,internal_timestamp,2349.70996094,29,29,850677,1451146620,1.76699995995,29,29,3660135420.85
"('1395',)",31.2810001373,1,0,1038.53561647,29,29,2,3.12810001373,29,13,3746541029.08,3746541029.18,3660135431.86,44.52757,-125.38075,0.0,34.6285961592,29,29,internal_timestamp,2352.76000977,29,29,859668,1451146631,1.766299963,29,29,3660135431.86
"('1396',)",31.2814006805,1,0,1038.54889488,29,29,2,3.12814006805,29,13,3746541029.08,3746541029.18,3660135442.86,44.52757,-125.38075,0.0,34.6281676397,29,29,internal_timestamp,2355.7800293,29,29,858433,1451146642,1.76579999924,29,29,3660135442.86
"('1397',)",31.2816009521,1,0,1038.56316028,29,29,2,3.12816009521,29,13,3746541029.08,3746541029.18,3660135453.86,44.52757,-125.38075,0.0,34.6285377539,29,29,internal_timestamp,2358.85009766,29,29,862333,1451146653,1.76429998875,29,29,3660135453.86
"('1398',)",31.2824001312,1,0,1038.57707451,29,29,2,3.12824001312,29,13,3746541029.08,3746541029.18,3660135464.86,44.52757,-125.38075,0.0,34.6289271278,29,29,internal_timestamp,2361.86010742,29,29,856616,1451146664,1.7634999752,29,29,3660135464.86
"('1399',)",31.2826004028,1,0,1038.59110169,29,29,2,3.12826004028,29,13,3746541029.08,3746541029.18,3660135475.85,44.52757,-125.38075,0.0,34.6290889035,29,29,internal_timestamp,2364.91992188,29,29,854820,1451146675,1.7621999979,29,29,3660135475.85
"('1400',)",31.2833003998,1,0,1038.60483183,29,29,2,3.12833003998,29,13,3746541029.08,3746541029.18,3660135486.86,44.52757,-125.38075,0.0,34.6290116158,29,29,internal_timestamp,2367.97998047,29,29,863635,1451146686,1.76170003414,29,29,3660135486.86
"('1401',)",31.2845001221,1,0,1038.61871058,29,29,2,3.12845001221,29,13,3746541029.08,3746541029.18,3660135497.86,44.52757,-125.38075,0.0,34.6292349759,29,29,internal_timestamp,2371.0300293,29,29,860661,1451146697,1.76150000095,29,29,3660135497.86
"('1402',)",31.2852993011,1,0,1038.63255078,29,29,2,3.12852993011,29,13,3746541029.08,3746541029.18,3660135508.86,44.52757,-125.38075,0.0,34.6293972373,29,29,internal_timestamp,2374.07006836,29,29,858305,1451146708,1.7609000206,29,29,3660135508.86
"('1403',)",31.2868003845,1,0,1038.64630346,29,29,2,3.12868003845,29,13,3746541029.08,3746541029.18,3660135519.86,44.52757,-125.38075,0.0,34.6296864613,29,29,internal_timestamp,2377.09008789,29,29,857089,1451146719,1.76100003719,29,29,3660135519.86
"('1404',)",31.2872009277,1,0,1038.66006551,29,29,2,3.12872009277,29,13,3746541029.08,3746541029.18,3660135530.86,44.52757,-125.38075,0.0,34.6297952386,29,29,internal_timestamp,2380.11010742,29,29,864737,1451146730,1.75999999046,29,29,3660135530.86
"('1405',)",31.2882995605,1,0,1038.67368911,29,29,2,3.12882995605,29,13,3746541029.08,3746541029.18,3660135541.86,44.52757,-125.38075,0.0,34.6296766518,29,29,internal_timestamp,2383.16992188,29,29,863786,1451146741,1.75999999046,29,29,3660135541.86
